RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
394653,65,"Greenville, SC",Msa,SC,1284.0,1344.0,1627.0,1759.0,1933.0,1886.0,1879.0,1851.0,1753.0,1691.0,1496.0,1333.0,1312.0,1444.0,1834.0,2081.0,2346.0,2363.0,2390.0,2279.0,2214.0,2041.0,1909.0,1681.0,1663.0,1713.0,1953.0,2025.0,2212.0,2383.0,2574.0,2587.0,2552.0,2452.0,2248.0,1990.0,"","","","","","",""
394952,66,"Ventura, CA",Msa,CA,551.0,554.0,652.0,697.0,774.0,784.0,819.0,806.0,768.0,720.0,627.0,558.0,532.0,576.0,687.0,761.0,863.0,872.0,903.0,874.0,849.0,772.0,683.0,587.0,562.0,592.0,638.0,560.0,563.0,674.0,891.0,971.0,929.0,916.0,849.0,788.0,"","","","","","",""
394521,70,"Dayton, OH",Msa,OH,490.0,541.0,679.0,773.0,874.0,908.0,959.0,924.0,868.0,797.0,704.0,617.0,560.0,567.0,765.0,952.0,1112.0,1155.0,1188.0,1214.0,1154.0,1069.0,978.0,848.0,830.0,855.0,991.0,989.0,1065.0,1129.0,1249.0,1288.0,1290.0,1270.0,1187.0,1030.0,932.0,852.0,956.0,1032.0,1142.0,1181.0,1219.0
394648,73,"Greensboro, NC",Msa,NC,"","","","","","","","","","","",610.0,618.0,668.0,790.0,857.0,923.0,921.0,926.0,900.0,896.0,848.0,775.0,667.0,648.0,675.0,773.0,750.0,823.0,881.0,984.0,987.0,966.0,941.0,868.0,769.0,721.0,686.0,692.0,543.0,432.0,302.0,293.0
394304,74,"Akron, OH",Msa,OH,1020.0,977.0,1158.0,1342.0,1587.0,1681.0,1787.0,1783.0,1658.0,1482.0,1333.0,1143.0,1043.0,975.0,1201.0,1374.0,1540.0,1583.0,1653.0,1656.0,1616.0,1487.0,1305.0,1201.0,1168.0,1236.0,1362.0,1375.0,1513.0,1657.0,1903.0,2056.0,2223.0,2203.0,2067.0,1643.0,1384.0,1048.0,963.0,875.0,980.0,1038.0,1096.0
395134,77,"Stockton, CA",Msa,CA,544.0,522.0,593.0,626.0,704.0,711.0,750.0,758.0,725.0,685.0,611.0,544.0,508.0,514.0,606.0,685.0,758.0,759.0,789.0,779.0,778.0,737.0,665.0,594.0,551.0,577.0,632.0,580.0,593.0,659.0,781.0,824.0,823.0,812.0,759.0,650.0,"","","","","","",""
394457,78,"Charleston, SC",Msa,SC,1000.0,1051.0,1273.0,1389.0,1498.0,1494.0,1461.0,1385.0,1163.0,1094.0,983.0,951.0,946.0,1047.0,1321.0,1478.0,1603.0,1577.0,1562.0,1466.0,1324.0,1253.0,1136.0,1064.0,1037.0,1192.0,1401.0,1386.0,1494.0,1658.0,1882.0,1924.0,1804.0,1728.0,1553.0,1417.0,"","","","","","",""
394484,80,"Colorado Springs, CO",Msa,CO,1430.0,1344.0,1337.0,1352.0,1532.0,1619.0,1638.0,1605.0,1522.0,1428.0,1280.0,1176.0,1165.0,1134.0,1245.0,1283.0,1429.0,1553.0,1589.0,1578.0,1445.0,1380.0,1170.0,1017.0,878.0,873.0,913.0,823.0,897.0,922.0,1034.0,1011.0,1127.0,1246.0,1231.0,1024.0,"","","","","","",""
395115,83,"Springfield, MA",Msa,MA,306.0,291.0,365.0,457.0,552.0,597.0,608.0,575.0,532.0,518.0,470.0,405.0,335.0,330.0,418.0,511.0,609.0,628.0,623.0,600.0,572.0,541.0,481.0,400.0,338.0,341.0,417.0,425.0,460.0,488.0,565.0,575.0,566.0,554.0,514.0,439.0,"","","","","","",""
395160,86,"Toledo, OH",Msa,OH,477.0,497.0,647.0,734.0,827.0,800.0,817.0,791.0,758.0,700.0,612.0,517.0,474.0,481.0,608.0,742.0,872.0,885.0,860.0,800.0,751.0,712.0,650.0,573.0,528.0,555.0,648.0,651.0,715.0,796.0,894.0,928.0,921.0,900.0,808.0,665.0,587.0,563.0,640.0,710.0,781.0,825.0,845.0
394666,96,"Harrisburg, PA",Msa,PA,581.0,562.0,686.0,775.0,938.0,956.0,994.0,899.0,824.0,793.0,707.0,636.0,565.0,563.0,679.0,764.0,881.0,913.0,913.0,898.0,850.0,803.0,719.0,635.0,604.0,589.0,637.0,526.0,506.0,552.0,689.0,701.0,673.0,682.0,672.0,579.0,"","","","","","",""
394602,159,"Fort Collins, CO",Msa,CO,"","","","","","","","","","","","","","","","","","",775.0,653.0,591.0,534.0,470.0,396.0,374.0,401.0,494.0,459.0,537.0,624.0,787.0,800.0,709.0,594.0,451.0,373.0,334.0,284.0,258.0,233.0,268.0,297.0,286.0
