RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
3101,0,Los Angeles County,County,CA,CA,Los Angeles-Long Beach-Anaheim,06,037,152523.0,152421.0,152327.0,152182.0,152039.0,151967.0,151915.0,151648.0,151250.0,150795.0,150558.0,150331.0,149668.0,148985.0,148456.0,148423.0,148422.0,148409.0,148632.0,149329.0,150095.0,150938.0,151457.0,152330.0,153762.0,155533.0,157187.0,158292.0,159477.0,160491.0,161161.0,161961.0,163348.0,164961.0,166687.0,167983.0,169588.0,171031.0,172442.0,173740.0,175045.0,176943.0,179072.0,180509.0,181458.0,182439.0,183882.0,185292.0,186649.0,187857.0,189431.0,191051.0,192903.0,194477.0,196032.0,197884.0,199828.0,201548.0,203224.0,205026.0,206738.0,208512.0,210270.0,212427.0,214372.0,216477.0,218218.0,220161.0,221911.0,224195.0,226319.0,228702.0,231062.0,233857.0,236744.0,239872.0,242831.0,246127.0,249860.0,253801.0,257919.0,262186.0,266847.0,271397.0,275398.0,278988.0,282921.0,286382.0,290340.0,293628.0,298294.0,303198.0,308279.0,312407.0,317412.0,323054.0,330080.0,336641.0,343230.0,350878.0,359800.0,368696.0,376074.0,382670.0,390377.0,397897.0,404029.0,409416.0,414070.0,420887.0,427091.0,433368.0,437486.0,442819.0,449111.0,456240.0,463425.0,471274.0,477396.0,482337.0,486809.0,490331.0,494563.0,497057.0,501322.0,503965.0,505805.0,506366.0,504082.0,502399.0,501645.0,502737.0,502037.0,500391.0,498487.0,498554.0,497198.0,495561.0,492372.0,488586.0,483976.0,477851.0,472494.0,467354.0,463143.0,457392.0,448922.0,438581.0,427661.0,419265.0,411181.0,404163.0,398964.0,394632.0,389226.0,380154.0,373344.0,369237.0,366933.0,363924.0,361162.0,358358.0,356904.0,356991.0,357270.0,357446.0,358170.0,361028.0,361633.0,359756.0,359384.0,360122.0,363328.0,361626.0,359564.0,355398.0,352182.0,348841.0,344853.0,342250.0,340316.0,339509.0,336956.0,334351.0,329243.0,327799.0,326041.0,324566.0,321728.0,318728.0,317937.0,316033.0,314816.0,313231.0,312190.0,311448.0,311945.0,312757.0,313945.0,315294.0,317503.0,321282.0,324184.0,328825.0,332184.0,338419.0,344871.0,353267.0,360243.0,367369.0,374553.0,383380.0,391117.0,396610.0,401107.0,403865.0,408046.0,409084.0,410714.0,410528.0,411729.0,412247.0,413687.0,413180.0,413143.0,413556.0,415830.0,418183.0,421128.0,424386.0,427586.0,428503.0,430417.0,432110.0,434000.0,435819.0,437810.0,440502.0,442879.0,446521.0,448131.0,450186.0,451064.0,455212.0,457707.0,460709.0,461932.0,464568.0,468016.0,471736.0,473542.0,474643.0,477525.0,480303.0,483375.0,485072.0,488465.0,491419.0,495056.0,498199.0,500987.0,503518.0,508096.0,512661.0,516589.0,520546.0,524963.0,528697.0,531113.0,533200.0,535646.0,536865.0,537367.0,537698.0,538391.0,538296.0,538575.0,536851.0,535366.0,534885.0,536621.0,539036.0,538400.0,537665.0,537228.0,538769.0,540353.0,543503.0,547297.0,552324.0,558036.0,562079.0,561153.0,558327.0,559079.0,563717.0,568866.0,572477.0,576124.0,579711.0,583526.0,588242.0,593126.0,599972.0,610906.0,624170.0,637163.0
139,1,Cook County,County,IL,IL,Chicago-Naperville-Elgin,17,031,156823.0,156253.0,155599.0,154933.0,153950.0,153434.0,152498.0,153416.0,154458.0,156792.0,158472.0,159917.0,160464.0,160536.0,160815.0,160352.0,160503.0,159842.0,159602.0,155857.0,151911.0,145814.0,141508.0,138068.0,136659.0,136355.0,136315.0,136499.0,136608.0,136802.0,137320.0,139274.0,141768.0,145342.0,148257.0,150629.0,151757.0,152497.0,153104.0,153894.0,154545.0,155850.0,157209.0,158686.0,159690.0,160906.0,162313.0,163830.0,165728.0,167526.0,169368.0,171021.0,172800.0,174464.0,176087.0,177732.0,179532.0,181362.0,183371.0,185418.0,187221.0,188746.0,190450.0,192271.0,194261.0,196101.0,197829.0,199723.0,201598.0,203594.0,205348.0,206837.0,208275.0,209795.0,211606.0,212975.0,214418.0,215507.0,217059.0,218435.0,220031.0,221234.0,222217.0,223356.0,224553.0,226031.0,227073.0,228277.0,228834.0,229577.0,230120.0,231005.0,231880.0,232951.0,234025.0,235149.0,236475.0,237642.0,238768.0,240084.0,241700.0,243525.0,245064.0,246553.0,247674.0,249030.0,250537.0,252123.0,253390.0,254608.0,255922.0,257467.0,259295.0,261172.0,263009.0,264659.0,266820.0,268720.0,270540.0,272085.0,273418.0,274949.0,276005.0,277408.0,278055.0,278722.0,278961.0,279334.0,279282.0,279230.0,279059.0,279380.0,279802.0,280810.0,280194.0,279995.0,278398.0,278242.0,276789.0,276556.0,275484.0,275525.0,275146.0,274679.0,274689.0,271799.0,272625.0,268634.0,269006.0,264623.0,264657.0,261369.0,260886.0,257908.0,256414.0,252554.0,248605.0,245673.0,242136.0,241161.0,238565.0,238042.0,237126.0,236962.0,234992.0,233591.0,231362.0,231798.0,231132.0,232046.0,229808.0,229560.0,226760.0,226312.0,221920.0,219614.0,216402.0,214745.0,211930.0,209098.0,206539.0,204164.0,202515.0,199803.0,198339.0,195623.0,195045.0,193112.0,191994.0,188925.0,187533.0,185176.0,183698.0,180510.0,179790.0,178933.0,178800.0,177515.0,176158.0,175376.0,175117.0,175794.0,176602.0,177349.0,178888.0,180771.0,181955.0,183469.0,184833.0,187599.0,190320.0,193337.0,195358.0,198368.0,200001.0,202340.0,203142.0,204916.0,205799.0,206039.0,206642.0,207628.0,208456.0,208670.0,209694.0,210363.0,211305.0,211859.0,212484.0,212686.0,213309.0,214941.0,216502.0,217140.0,217676.0,218305.0,218773.0,218813.0,218974.0,219772.0,220883.0,222823.0,224190.0,225110.0,225415.0,225986.0,227123.0,228130.0,228912.0,230007.0,231608.0,232618.0,233428.0,233717.0,235184.0,236412.0,237414.0,238035.0,238539.0,239432.0,240486.0,240946.0,241076.0,241681.0,243487.0,244984.0,245151.0,244823.0,244963.0,245467.0,245510.0,245520.0,245615.0,245948.0,246474.0,246914.0,246473.0,245919.0,245841.0,246536.0,247253.0,247625.0,247788.0,247679.0,246947.0,246304.0,245664.0,245362.0,245804.0,246466.0,247583.0,248070.0,248516.0,248733.0,249555.0,250439.0,252070.0,253657.0,255271.0,256681.0,257792.0,258969.0,259906.0,261192.0,262530.0,264270.0,265831.0
1090,2,Harris County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,201,87380.0,87800.0,87881.0,88280.0,88429.0,88595.0,88585.0,88677.0,88623.0,88900.0,89329.0,89780.0,89823.0,89248.0,89051.0,88530.0,88406.0,88105.0,88272.0,88088.0,88057.0,87541.0,87028.0,86394.0,86343.0,86648.0,87004.0,87591.0,87999.0,88522.0,88697.0,89198.0,89657.0,90120.0,90225.0,90466.0,90641.0,91315.0,91374.0,91712.0,91971.0,92349.0,92274.0,92120.0,92083.0,92222.0,92223.0,92338.0,92429.0,92291.0,92557.0,92233.0,92123.0,91598.0,92113.0,92090.0,92160.0,91650.0,92330.0,92255.0,92248.0,91807.0,91536.0,91455.0,91048.0,91214.0,90926.0,90784.0,90655.0,91185.0,90775.0,90822.0,90369.0,90801.0,90519.0,91147.0,91722.0,92280.0,92803.0,93035.0,93318.0,93030.0,93610.0,93698.0,94245.0,93886.0,93952.0,93270.0,92670.0,92676.0,92276.0,92866.0,92644.0,92683.0,92194.0,92433.0,92670.0,93077.0,94175.0,94950.0,96009.0,95838.0,96262.0,96075.0,96237.0,96915.0,96953.0,97030.0,96860.0,97471.0,97544.0,97639.0,97278.0,97207.0,97133.0,97389.0,97557.0,97381.0,97463.0,97963.0,98557.0,98733.0,98365.0,98080.0,98341.0,98668.0,99137.0,98894.0,99180.0,99069.0,99493.0,99217.0,99339.0,98739.0,98677.0,98846.0,98918.0,98649.0,97936.0,97723.0,97822.0,97905.0,98078.0,97727.0,97100.0,96486.0,96111.0,95643.0,95095.0,94831.0,94722.0,94622.0,94036.0,93654.0,92762.0,92258.0,91798.0,91989.0,91907.0,91825.0,91639.0,91711.0,91825.0,91820.0,91672.0,91448.0,91535.0,91676.0,91655.0,91400.0,91208.0,90976.0,90683.0,90023.0,89166.0,88122.0,87398.0,86882.0,86589.0,86199.0,85780.0,85252.0,84618.0,84222.0,84049.0,84056.0,84104.0,84347.0,84542.0,84622.0,84238.0,84077.0,83978.0,84169.0,84329.0,84368.0,84256.0,84236.0,84501.0,84811.0,85022.0,85257.0,85708.0,86174.0,86786.0,87376.0,88293.0,89291.0,90393.0,91301.0,92071.0,92800.0,93625.0,94521.0,95459.0,96300.0,97048.0,97879.0,98428.0,99107.0,99715.0,100673.0,101719.0,103057.0,104390.0,105518.0,106578.0,107674.0,108841.0,109684.0,110774.0,111694.0,112711.0,113418.0,113907.0,114399.0,114847.0,115618.0,115909.0,116191.0,116700.0,117524.0,118120.0,118353.0,118643.0,119073.0,119737.0,119850.0,119927.0,119767.0,120450.0,121133.0,121458.0,121603.0,121817.0,122290.0,122568.0,122843.0,122978.0,123251.0,123451.0,123793.0,124056.0,124414.0,124778.0,125039.0,125420.0,126067.0,126832.0,127368.0,127839.0,128377.0,129015.0,129433.0,129656.0,129888.0,130496.0,131077.0,131365.0,131295.0,131268.0,131477.0,131783.0,132145.0,132005.0,132116.0,131841.0,131898.0,131735.0,131955.0,132824.0,133635.0,134339.0,134265.0,134261.0,134376.0,135237.0,136024.0,137313.0,138482.0,139817.0,141079.0,142134.0,143559.0,145261.0,147774.0,150466.0
2402,3,Maricopa County,County,AZ,AZ,Phoenix-Mesa-Scottsdale,04,013,78350.0,78546.0,78759.0,79195.0,79636.0,80020.0,80364.0,80669.0,81005.0,81337.0,81679.0,82029.0,82434.0,82851.0,83244.0,83583.0,83910.0,84260.0,84592.0,84930.0,85298.0,85666.0,86016.0,86319.0,86588.0,86873.0,87157.0,87421.0,87669.0,87952.0,88378.0,88898.0,89289.0,89671.0,90051.0,90493.0,90798.0,91047.0,91294.0,91626.0,92000.0,92550.0,93021.0,93438.0,93816.0,94210.0,94599.0,94954.0,95465.0,95990.0,96548.0,97088.0,97658.0,98056.0,98453.0,98848.0,99342.0,99776.0,100136.0,100515.0,100904.0,101353.0,101764.0,102096.0,102394.0,102673.0,102946.0,103168.0,103429.0,103773.0,104231.0,104609.0,104952.0,105202.0,105539.0,105885.0,106197.0,106597.0,107012.0,107558.0,108023.0,108482.0,108944.0,109465.0,110020.0,110499.0,110910.0,111342.0,111806.0,112172.0,112417.0,112655.0,113099.0,113644.0,114183.0,114771.0,115462.0,116135.0,116972.0,117845.0,118974.0,119917.0,121232.0,122875.0,124372.0,126080.0,127798.0,130518.0,133735.0,137139.0,140250.0,143494.0,147388.0,152575.0,158319.0,163958.0,170000.0,175047.0,180693.0,184233.0,186603.0,189559.0,192873.0,196326.0,197549.0,197865.0,197201.0,196234.0,194809.0,194257.0,193344.0,192987.0,192594.0,192012.0,191498.0,191323.0,191256.0,190382.0,189173.0,188090.0,186842.0,185036.0,182845.0,180691.0,178357.0,174434.0,170388.0,165424.0,162311.0,159165.0,156262.0,152430.0,148843.0,146203.0,141961.0,137670.0,133565.0,131882.0,129879.0,127527.0,124388.0,121780.0,119857.0,118114.0,116513.0,113579.0,112524.0,111515.0,111131.0,109173.0,107191.0,105968.0,104598.0,103241.0,100588.0,98499.0,96051.0,94729.0,93127.0,91528.0,89720.0,88323.0,87629.0,86235.0,84747.0,83059.0,82418.0,82037.0,81930.0,81917.0,81889.0,82641.0,83083.0,84009.0,84446.0,86256.0,88661.0,91223.0,93353.0,95399.0,97873.0,100228.0,102837.0,104334.0,106202.0,107333.0,109363.0,110717.0,112077.0,113759.0,115925.0,117711.0,119141.0,120125.0,120412.0,121282.0,122419.0,124224.0,124620.0,124498.0,124286.0,124305.0,123998.0,123938.0,123676.0,124060.0,125044.0,126189.0,126655.0,126939.0,128070.0,129458.0,130695.0,131309.0,132436.0,133402.0,134509.0,134932.0,135325.0,135804.0,137085.0,137956.0,138565.0,139170.0,139962.0,140954.0,141374.0,142250.0,143178.0,144711.0,146103.0,147152.0,147706.0,148556.0,149705.0,150933.0,152004.0,153187.0,154695.0,155738.0,156936.0,158008.0,159282.0,160363.0,161681.0,163219.0,164602.0,165977.0,167416.0,168830.0,170118.0,171253.0,172492.0,173507.0,174462.0,175576.0,176718.0,177966.0,178933.0,179712.0,180441.0,181518.0,182686.0,184050.0,185086.0,186345.0,187738.0,189457.0,190896.0,192675.0,194521.0,197640.0,199083.0,200393.0,201601.0,204380.0,207848.0,211160.0,214764.0,218538.0,223022.0,227621.0,232945.0,237900.0,245089.0,253001.0,261803.0
2841,4,San Diego County,County,CA,CA,San Diego-Carlsbad,06,073,129977.0,129636.0,129402.0,128924.0,128608.0,128284.0,127939.0,127458.0,126989.0,126645.0,126417.0,126147.0,125808.0,125623.0,125613.0,125744.0,125793.0,125908.0,126266.0,126970.0,127912.0,128741.0,129611.0,130668.0,132091.0,133558.0,134889.0,136140.0,137425.0,138952.0,140302.0,141743.0,143068.0,144567.0,145925.0,147286.0,148427.0,149618.0,150763.0,152021.0,153391.0,154596.0,156097.0,157433.0,158778.0,160307.0,162078.0,164072.0,166241.0,168313.0,170429.0,172391.0,174492.0,177341.0,180366.0,183557.0,186503.0,189123.0,191893.0,194529.0,197081.0,200056.0,203492.0,207428.0,210764.0,213357.0,215186.0,217085.0,219252.0,221751.0,224331.0,226693.0,229280.0,231634.0,234009.0,236519.0,239615.0,242989.0,246984.0,251446.0,255971.0,260756.0,265254.0,271219.0,276226.0,280843.0,284825.0,289055.0,293522.0,296437.0,300307.0,303678.0,308516.0,312635.0,317526.0,320534.0,325811.0,332528.0,339636.0,345462.0,351023.0,361623.0,371535.0,381212.0,388308.0,395867.0,402011.0,408221.0,411690.0,415000.0,419268.0,424880.0,429588.0,430026.0,429987.0,430279.0,431000.0,431017.0,430648.0,430639.0,431646.0,431116.0,430906.0,429245.0,429080.0,427057.0,424624.0,420534.0,417735.0,415007.0,413571.0,410610.0,408230.0,405636.0,401013.0,396309.0,391139.0,388612.0,385611.0,383911.0,381204.0,378183.0,373567.0,369402.0,363634.0,357102.0,350001.0,345479.0,339618.0,335016.0,328546.0,323126.0,315274.0,308707.0,301824.0,296611.0,291918.0,289240.0,287849.0,283542.0,281345.0,276523.0,275654.0,273401.0,274915.0,275803.0,278236.0,279218.0,280383.0,280318.0,280735.0,282227.0,281775.0,281547.0,279690.0,279161.0,277200.0,274675.0,271577.0,269773.0,267533.0,265708.0,262796.0,261148.0,259526.0,258494.0,256832.0,254259.0,252035.0,250619.0,249959.0,248163.0,247555.0,247089.0,247670.0,246986.0,247520.0,248437.0,249947.0,251805.0,254462.0,257686.0,260764.0,265477.0,269198.0,272809.0,277399.0,283619.0,290138.0,296793.0,303550.0,311353.0,316293.0,320024.0,322512.0,325089.0,329229.0,334303.0,335414.0,335251.0,333699.0,334156.0,335175.0,333999.0,334838.0,335635.0,338758.0,339814.0,338995.0,338732.0,342385.0,345697.0,348958.0,349455.0,350484.0,352067.0,354062.0,356327.0,358328.0,361660.0,366957.0,368761.0,368174.0,368255.0,369675.0,372645.0,373734.0,377088.0,380043.0,383671.0,386023.0,388241.0,388242.0,390757.0,394571.0,399560.0,404219.0,407355.0,410319.0,411688.0,414431.0,417496.0,420251.0,423120.0,428744.0,433952.0,437428.0,437357.0,437359.0,438649.0,440987.0,443304.0,443984.0,444066.0,444229.0,444054.0,441791.0,440274.0,439778.0,442103.0,443053.0,444738.0,446236.0,447387.0,447193.0,446791.0,447858.0,449941.0,453017.0,456159.0,460169.0,462421.0,463167.0,461936.0,462834.0,466550.0,472703.0,478722.0,484388.0,490248.0,496766.0,503781.0,510919.0,519939.0,532269.0,547048.0,561317.0
1286,5,Orange County,County,CA,CA,Los Angeles-Long Beach-Anaheim,06,059,165096.0,165510.0,165260.0,164906.0,164229.0,163581.0,163054.0,162605.0,162284.0,162243.0,162057.0,162310.0,162423.0,161966.0,161838.0,162025.0,162979.0,163965.0,164936.0,165728.0,166749.0,167407.0,168601.0,169297.0,170629.0,172317.0,174067.0,175734.0,177183.0,178836.0,180656.0,183079.0,185108.0,187295.0,188987.0,190730.0,192295.0,193805.0,195558.0,197149.0,198667.0,200219.0,201535.0,202480.0,203534.0,204939.0,206992.0,209352.0,211142.0,213180.0,215068.0,217607.0,219941.0,222506.0,225158.0,227886.0,230540.0,233432.0,236098.0,238970.0,241778.0,244832.0,247683.0,250658.0,253500.0,255948.0,258280.0,260608.0,263652.0,266513.0,269246.0,271881.0,274759.0,277611.0,280574.0,283569.0,286913.0,291094.0,296089.0,301454.0,306155.0,310602.0,315422.0,320702.0,325573.0,330045.0,333669.0,338192.0,342758.0,346929.0,351290.0,356825.0,364483.0,372434.0,381054.0,387646.0,395417.0,404589.0,415872.0,426469.0,437811.0,450491.0,461461.0,469187.0,473389.0,478367.0,482813.0,489311.0,495839.0,500799.0,506735.0,511651.0,517432.0,520090.0,525866.0,532042.0,540326.0,545511.0,550008.0,555884.0,559405.0,564026.0,564785.0,568405.0,569530.0,570533.0,567821.0,567704.0,566908.0,567896.0,565465.0,562683.0,562750.0,563788.0,563573.0,560116.0,555719.0,551848.0,544343.0,534557.0,522349.0,513753.0,509919.0,503908.0,495433.0,480276.0,470355.0,458489.0,449729.0,441505.0,439576.0,436844.0,434370.0,426977.0,418113.0,408337.0,401604.0,400125.0,397396.0,393920.0,389743.0,385929.0,381651.0,378786.0,378423.0,379657.0,380731.0,382506.0,380005.0,376433.0,371229.0,372449.0,372949.0,372252.0,367819.0,364305.0,360468.0,356829.0,351439.0,347156.0,345623.0,345067.0,343913.0,339707.0,334690.0,331673.0,330586.0,329133.0,326059.0,323425.0,322640.0,322029.0,319715.0,316633.0,315407.0,314898.0,316122.0,316536.0,319458.0,322739.0,327054.0,330996.0,334865.0,338789.0,345920.0,354536.0,364898.0,374341.0,384191.0,393709.0,399279.0,404661.0,409637.0,415775.0,421553.0,426813.0,429790.0,430896.0,428771.0,427992.0,426210.0,425689.0,425748.0,424755.0,425021.0,424715.0,426536.0,427592.0,429391.0,431779.0,434834.0,437926.0,439556.0,441278.0,443526.0,446745.0,449924.0,452766.0,453574.0,456419.0,457742.0,460366.0,461721.0,462429.0,464828.0,465576.0,468916.0,471436.0,472850.0,473420.0,475571.0,477045.0,480482.0,481900.0,484954.0,486886.0,489191.0,492719.0,494516.0,496143.0,498709.0,502128.0,506017.0,509816.0,512312.0,514824.0,516589.0,520184.0,523023.0,526174.0,526842.0,527281.0,526162.0,526981.0,527103.0,526701.0,525127.0,523755.0,522808.0,522197.0,522673.0,522133.0,523026.0,522754.0,524931.0,525061.0,525362.0,525069.0,527459.0,531282.0,536188.0,539088.0,537648.0,534632.0,534355.0,538670.0,543024.0,546908.0,551666.0,558135.0,564288.0,570322.0,576503.0,584997.0,597983.0,614206.0,629537.0
581,6,Kings County,County,NY,NY,New York-Newark-Jersey City,36,047,100878.0,100959.0,100864.0,100986.0,101182.0,101443.0,101776.0,102034.0,102414.0,102454.0,102522.0,102547.0,102887.0,103305.0,104051.0,104681.0,105248.0,105799.0,106092.0,106648.0,107080.0,107990.0,108696.0,109508.0,110252.0,110901.0,111552.0,111919.0,112370.0,112725.0,113470.0,114131.0,115044.0,116066.0,117703.0,119326.0,120544.0,121634.0,122449.0,123454.0,124481.0,125904.0,127454.0,128922.0,129808.0,130829.0,131300.0,132078.0,132639.0,133611.0,134822.0,136710.0,138747.0,140840.0,142962.0,144782.0,147248.0,149484.0,152262.0,154447.0,156034.0,157457.0,158970.0,161103.0,163406.0,165196.0,166366.0,167104.0,168239.0,169760.0,172377.0,175655.0,180943.0,185167.0,188729.0,190245.0,191612.0,191795.0,192593.0,197183.0,202693.0,208001.0,209721.0,211769.0,213122.0,217827.0,223830.0,231337.0,236838.0,246702.0,254297.0,257942.0,255803.0,254763.0,257540.0,260462.0,264956.0,267155.0,268740.0,268138.0,270990.0,271574.0,275364.0,277712.0,286076.0,292653.0,300420.0,305981.0,309193.0,312229.0,317564.0,324868.0,330550.0,333510.0,337268.0,342738.0,349652.0,356331.0,360167.0,364521.0,367511.0,371724.0,369735.0,371378.0,372523.0,379651.0,382749.0,385895.0,383609.0,383288.0,381631.0,382231.0,383280.0,383367.0,386809.0,386855.0,388549.0,386465.0,386455.0,387142.0,386772.0,385856.0,385801.0,386406.0,387843.0,388598.0,389992.0,389879.0,388425.0,386665.0,384406.0,382172.0,381792.0,381231.0,380732.0,377352.0,373535.0,368720.0,365714.0,362838.0,360585.0,357139.0,352948.0,349666.0,346913.0,345036.0,343965.0,344593.0,346889.0,350971.0,348729.0,346311.0,343721.0,346571.0,351057.0,352791.0,353962.0,353047.0,351839.0,349493.0,346876.0,344505.0,348471.0,352260.0,355487.0,353876.0,352377.0,352413.0,353331.0,355592.0,357055.0,358872.0,359442.0,359451.0,358340.0,359094.0,360253.0,361807.0,362839.0,364438.0,365351.0,366566.0,370022.0,374493.0,379389.0,383145.0,385206.0,385897.0,387536.0,391314.0,394878.0,398059.0,403024.0,407936.0,411731.0,414508.0,418064.0,423336.0,428443.0,433685.0,437992.0,441887.0,446244.0,451055.0,454003.0,457018.0,458468.0,460930.0,464006.0,467654.0,472263.0,477765.0,483530.0,488034.0,491002.0,493210.0,496838.0,500595.0,505229.0,508274.0,508439.0,507448.0,506867.0,507004.0,507231.0,508621.0,511274.0,513970.0,514595.0,513936.0,514539.0,516584.0,520355.0,523520.0,526871.0,530163.0,533098.0,534384.0,535373.0,537451.0,542099.0,547008.0,549847.0,551815.0,553833.0,557181.0,558680.0,558906.0,559383.0,561687.0,564409.0,566805.0,567526.0,569749.0,572999.0,576774.0,580293.0,582804.0,584907.0,586639.0,588247.0,589772.0,589613.0,587341.0,585712.0,581951.0,577736.0,572903.0,571835.0,571895.0,574182.0,574734.0,575801.0,574514.0,574034.0,574609.0,575504.0,577617.0,579914.0,582524.0,582389.0,581675.0,579871.0,579883.0,579573.0,580798.0,582075.0
