RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
394457,78,"Charleston, SC",Msa,SC,365187.0,367266.0,370619.0,376716.0,382290.0,385640.0,385914.0,381341.0,374939.0,368720.0,364910.0,362169.0,361559.0,365339.0,374180.0,382564.0,387167.0,388692.0,386558.0,380460.0,372809.0,367291.0,365462.0,364882.0,364608.0,366711.0,373415.0,377348.0,384664.0,389850.0,398416.0,404239.0,407897.0,411174.0,412627.0,416637.0,420890.0,430890.0,441648.0,456645.0,474645.0,489330.0,491000.0
395143,79,"Syracuse, NY",Msa,NY,132542.0,133726.0,136874.0,142622.0,145770.0,147214.0,148398.0,149583.0,149612.0,148427.0,147243.0,146925.0,146925.0,148370.0,151547.0,157323.0,163100.0,167903.0,169347.0,167787.0,165612.0,162724.0,161396.0,160240.0,160818.0,163706.0,168010.0,176097.0,183317.0,190567.0,193484.0,194928.0,194928.0,195730.0,192184.0,189869.0,187381.0,197637.0,209967.0,226633.0,236633.0,243300.0,240000.0
394484,80,"Colorado Springs, CO",Msa,CO,478464.0,476652.0,472304.0,468900.0,467052.0,454333.0,438389.0,421720.0,412697.0,409074.0,407651.0,407651.0,414328.0,423361.0,437855.0,445672.0,454731.0,460167.0,471002.0,472814.0,472451.0,467016.0,468828.0,467378.0,465603.0,462182.0,467617.0,475531.0,484396.0,488020.0,492789.0,492793.0,487358.0,476486.0,469262.0,467324.0,"","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,209933.0,211633.0,213333.0,216633.0,218300.0,221967.0,231667.0,242800.0,250767.0,250767.0,247783.0,246117.0,246083.0,249600.0,256300.0,265150.0,275817.0,282483.0,285633.0,283457.0,281947.0,280510.0,279017.0,277160.0,275263.0,279567.0,284582.0,287248.0,290915.0,297567.0,306567.0,308233.0,304600.0,297933.0,290800.0,284433.0,281832.0,281265.0,283765.0,286367.0,289067.0,290733.0,293097.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182767.0,191100.0,201100.0,206567.0,208267.0,206325.0,202992.0,200658.0,198183.0,193883.0,190383.0,189833.0,194133.0,202267.0,211267.0,220450.0,225650.0,224817.0,221167.0,217000.0,215500.0,213300.0,208300.0,203133.0,201500.0,209667.0,219767.0,234583.0,248750.0,261350.0,264700.0,"","","",228948.0,228267.0,234933.0,244600.0,251133.0,247833.0,238167.0,228333.0
395115,83,"Springfield, MA",Msa,MA,242169.0,243754.0,249383.0,257467.0,264930.0,268631.0,268631.0,264277.0,258058.0,251839.0,247175.0,242511.0,239370.0,237815.0,242480.0,251839.0,265521.0,274850.0,278239.0,277928.0,276373.0,274228.0,268320.0,262878.0,259768.0,262878.0,272238.0,284738.0,297456.0,309085.0,318631.0,324850.0,323296.0,321127.0,317292.0,311267.0,304300.0,304333.0,317967.0,339633.0,351267.0,351300.0,343267.0
394440,84,"Fort Myers, FL",Msa,FL,248435.0,248463.0,248463.0,249539.0,249512.0,249485.0,248380.0,248132.0,247883.0,247856.0,247856.0,246751.0,246042.0,246042.0,247146.0,247635.0,247635.0,247635.0,247309.0,246205.0,244824.0,245150.0,246503.0,250230.0,253267.0,258678.0,262957.0,263509.0,263619.0,265276.0,269969.0,271377.0,270273.0,270273.0,270273.0,270273.0,"","","","","","",""
394399,85,"Boise City, ID",Msa,ID,326467.0,343133.0,348300.0,354807.0,356993.0,361993.0,360452.0,354963.0,351627.0,348327.0,344997.0,341663.0,341327.0,345990.0,355660.0,369297.0,381297.0,388263.0,388297.0,384933.0,380210.0,374510.0,370877.0,368933.0,372627.0,379293.0,388152.0,393489.0,397122.0,403263.0,413263.0,421627.0,426657.0,431493.0,443275.0,452945.0,461078.0,469297.0,482963.0,504993.0,528327.0,550783.0,559786.0
395160,86,"Toledo, OH",Msa,OH,126933.0,125600.0,130133.0,136800.0,144800.0,148267.0,149900.0,147900.0,145767.0,143467.0,142133.0,140933.0,139900.0,139933.0,146632.0,158298.0,173298.0,181633.0,183300.0,179433.0,172767.0,167633.0,163133.0,161433.0,159867.0,159867.0,161533.0,166600.0,179133.0,190800.0,201133.0,208632.0,208665.0,206331.0,192966.0,185967.0,179633.0,186300.0,190750.0,192417.0,189083.0,186633.0,184966.0
394816,87,"Madison, WI",Msa,WI,300894.0,308077.0,317654.0,324495.0,327265.0,327949.0,327949.0,324837.0,319706.0,312899.0,309479.0,309479.0,314575.0,324837.0,336808.0,343649.0,346761.0,346077.0,344401.0,341289.0,336876.0,335132.0,333422.0,333388.0,335098.0,341939.0,350490.0,357331.0,360751.0,363864.0,363864.0,360443.0,352234.0,350524.0,350319.0,355449.0,357813.0,361681.0,362800.0,364100.0,367433.0,371567.0,373233.0
