RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
394910,46,"New Orleans, LA",Msa,LA,165900.0,167567.0,167667.0,172667.0,173250.0,174083.0,169750.0,165833.0,164333.0,159300.0,159350.0,157683.0,160717.0,162167.0,164833.0,171833.0,171833.0,171167.0,164467.0,162600.0,159600.0,157967.0,157059.0,158726.0,160359.0,162300.0,162317.0,165350.0,168017.0,166167.0,166167.0,164500.0,167111.0,164111.0,162444.0,157767.0,157100.0,158750.0,164317.0,166217.0,164567.0,161233.0,158333.0,158000.0,157667.0,155967.0,152967.0,151633.0,155000.0,158333.0,162283.0,163917.0,165583.0,164467.0,161833.0,158517.0,158667.0,162017.0,160300.0,157233.0,155783.0,163650.0,171233.0,176567.0,175317.0,172250.0,169017.0,167433.0,168633.0,167267.0,165600.0,165733.0,165267.0,169100.0,169967.0,173800.0,171950.0,169733.0,165650.0,168633.0,170550.0,169300.0,164500.0,164833.0,168667.0,175167.0,177500.0,181580.0,179797.0,175797.0,172517.0,171933.0,175267.0,172633.0,172333.0,171467.0,174800.0,180783.0,183733.0,187300.0,183283.0,181033.0,175800.0,178167.0,176667.0,180267.0,177567.0,179400.0,177467.0,184167.0,190618.0,198835.0,197502.0,192717.0,188833.0,187483.0,192738.0,193556.0,192240.0,187578.0,186393.0,191227.0,198467.0,205333.0,205500.0,202167.0,197000.0,197000.0,197000.0,196333.0,196333.0,196667.0,199333.0,202667.0,210333.0,217500.0,219167.0,215967.0,214467.0,216133.0,219017.0,219683.0,216333.0,213317.0,215317.0,219333.0,225000.0,227333.0,231000.0,229333.0,229333.0,230000.0,231667.0,230000.0,228000.0,230667.0,236832.0,241707.0,245707.0
394425,47,"Buffalo, NY",Msa,NY,113333.0,117667.0,119333.0,120667.0,120225.0,116892.0,116225.0,114333.0,111000.0,106617.0,103950.0,107283.0,110662.0,115645.0,118732.0,122237.0,122553.0,120133.0,116400.0,116100.0,116720.0,120287.0,119120.0,115833.0,115167.0,116333.0,121650.0,124983.0,127650.0,130333.0,130333.0,128567.0,124567.0,124567.0,122333.0,120000.0,117133.0,118967.0,123967.0,126833.0,129667.0,130667.0,127947.0,123947.0,120780.0,118167.0,116167.0,116500.0,116833.0,122000.0,125833.0,130833.0,131650.0,129950.0,128117.0,128133.0,126500.0,125500.0,121667.0,121000.0,121417.0,125083.0,129250.0,134500.0,138500.0,138333.0,134833.0,129667.0,126333.0,124150.0,122167.0,121833.0,122517.0,125833.0,128633.0,132133.0,137133.0,137983.0,136650.0,130650.0,128083.0,125750.0,123750.0,122000.0,126000.0,127633.0,133600.0,135536.0,141403.0,140436.0,137500.0,133100.0,130433.0,131433.0,131333.0,131586.0,129919.0,129936.0,135683.0,141350.0,147890.0,146807.0,145640.0,141050.0,139133.0,136300.0,133500.0,132185.0,133602.0,139643.0,146625.0,151842.0,155029.0,156029.0,153729.0,150333.0,146603.0,145270.0,143103.0,142216.0,142516.0,146333.0,149950.0,158317.0,163300.0,165927.0,161260.0,158279.0,153986.0,151019.0,148367.0,148333.0,150967.0,155300.0,163667.0,170333.0,175517.0,173850.0,171517.0,166000.0,164300.0,161633.0,159967.0,158833.0,162850.0,171183.0,174017.0,179000.0,182688.0,189355.0,190355.0,188333.0,186667.0,183333.0,179167.0,175833.0,179167.0,189667.0,200000.0
395012,48,"Raleigh, NC",Msa,NC,197667.0,201167.0,205833.0,212500.0,212333.0,205333.0,205000.0,201667.0,203833.0,199167.0,198000.0,197167.0,193167.0,191000.0,186000.0,189250.0,189750.0,187250.0,185833.0,185000.0,188833.0,192000.0,187000.0,186000.0,185667.0,192292.0,200292.0,201792.0,203500.0,201667.0,201167.0,204833.0,203317.0,201567.0,195867.0,192550.0,190967.0,193833.0,199667.0,203833.0,202333.0,196167.0,193667.0,195750.0,199417.0,194250.0,189167.0,187500.0,196000.0,203000.0,207167.0,206833.0,204500.0,200333.0,198967.0,204300.0,207633.0,206417.0,197083.0,197083.0,198417.0,207083.0,208750.0,213667.0,214500.0,212250.0,213917.0,211167.0,217500.0,214333.0,215417.0,213000.0,215000.0,218833.0,221833.0,225000.0,225000.0,223333.0,222667.0,222667.0,221583.0,218250.0,216233.0,220983.0,224030.0,229548.0,235215.0,239168.0,240083.0,235552.0,235718.0,236302.0,236833.0,232667.0,229417.0,229297.0,234631.0,240547.0,247333.0,249333.0,250000.0,248333.0,250000.0,250000.0,252000.0,252667.0,251667.0,253000.0,257333.0,265000.0,269333.0,270167.0,268500.0,264833.0,264333.0,266000.0,270333.0,269333.0,270333.0,270333.0,276167.0,279000.0,282333.0,283500.0,283000.0,281333.0,278333.0,280000.0,279667.0,282250.0,281583.0,284250.0,288300.0,291633.0,294300.0,294667.0,295333.0,295333.0,296333.0,299667.0,301333.0,301333.0,299983.0,302650.0,307983.0,310667.0,310667.0,310633.0,314300.0,316633.0,317667.0,317000.0,317833.0,316400.0,317067.0,322067.0,333833.0,345500.0,359333.0
394388,49,"Birmingham, AL",Msa,AL,152008.0,156858.0,159825.0,162633.0,159300.0,155567.0,149900.0,149483.0,150250.0,143883.0,140933.0,139833.0,144767.0,150133.0,154850.0,161283.0,163283.0,160833.0,158237.0,154903.0,156070.0,154083.0,152083.0,148417.0,150250.0,154974.0,160127.0,159877.0,159820.0,157333.0,158733.0,158700.0,159017.0,155117.0,150463.0,148646.0,149946.0,156267.0,161933.0,163133.0,162096.0,157262.0,157929.0,154417.0,156083.0,153417.0,154667.0,154333.0,160167.0,166167.0,176167.0,182500.0,181945.0,176945.0,172429.0,173650.0,175642.0,177658.0,176408.0,182750.0,186717.0,197967.0,201633.0,208333.0,206667.0,198333.0,193333.0,190633.0,193967.0,190633.0,189667.0,184667.0,186524.0,188524.0,195158.0,196000.0,196833.0,193533.0,189167.0,183583.0,182050.0,182300.0,181383.0,182250.0,185333.0,194333.0,196667.0,197167.0,189833.0,182467.0,175848.0,172648.0,171681.0,169467.0,167467.0,170100.0,178100.0,185617.0,191793.0,192127.0,188810.0,183333.0,179665.0,179665.0,177665.0,177333.0,173333.0,173633.0,178300.0,188200.0,194567.0,193567.0,190083.0,187167.0,185817.0,184733.0,184617.0,181633.0,180267.0,181933.0,187458.0,196558.0,203258.0,206733.0,201967.0,197883.0,195217.0,195623.0,195540.0,193540.0,192167.0,193250.0,201016.0,210219.0,216603.0,215837.0,213300.0,206667.0,206667.0,206667.0,210083.0,205940.0,205923.0,212473.0,223100.0,228117.0,227780.0,226296.0,226263.0,228633.0,228674.0,230341.0,225091.0,223350.0,222379.0,227295.0,235629.0,244967.0,249967.0
395053,50,"Salt Lake City, UT",Msa,UT,226600.0,229300.0,229667.0,229700.0,227000.0,224133.0,223050.0,223383.0,224250.0,225333.0,223150.0,221650.0,218283.0,218739.0,219906.0,219381.0,218742.0,214075.0,209800.0,203865.0,205498.0,207965.0,209417.0,206116.0,203000.0,201183.0,208333.0,215483.0,222150.0,218300.0,212967.0,206300.0,202667.0,195753.0,192253.0,188053.0,186967.0,187100.0,189967.0,194300.0,192900.0,187867.0,183333.0,181662.0,181727.0,178594.0,176698.0,175633.0,182300.0,188900.0,193967.0,193350.0,196000.0,195918.0,198701.0,199451.0,203800.0,203300.0,203967.0,204083.0,210716.0,217716.0,226800.0,229167.0,229083.0,225517.0,222183.0,219783.0,220850.0,221183.0,222650.0,223317.0,223983.0,227300.0,229300.0,235967.0,236333.0,235958.0,232625.0,232158.0,233533.0,235200.0,232000.0,231667.0,233233.0,242533.0,250100.0,253533.0,250900.0,247500.0,246317.0,246650.0,247450.0,244800.0,245467.0,245500.0,251000.0,256000.0,263333.0,268333.0,269000.0,265583.0,262917.0,262917.0,264631.0,267364.0,266448.0,270817.0,275750.0,287500.0,292941.0,294758.0,291591.0,288150.0,289171.0,292671.0,294837.0,294592.0,293425.0,300925.0,305378.0,313711.0,316994.0,321617.0,319635.0,316352.0,317319.0,317633.0,314300.0,311667.0,311667.0,316083.0,321083.0,329400.0,338317.0,343612.0,342937.0,342270.0,339146.0,340921.0,340754.0,342933.0,345850.0,351683.0,357000.0,358000.0,362000.0,367333.0,374500.0,378500.0,381667.0,384500.0,389667.0,391500.0,401500.0,411667.0,429333.0,443000.0,458000.0
395031,51,"Rochester, NY",Msa,NY,113833.0,117633.0,121383.0,123750.0,125083.0,123500.0,120500.0,117667.0,116833.0,115167.0,115333.0,116167.0,118167.0,118833.0,120743.0,123493.0,124810.0,123400.0,121283.0,119967.0,118300.0,116667.0,115667.0,117000.0,119667.0,123667.0,125667.0,128000.0,128733.0,129567.0,126733.0,123483.0,120817.0,121067.0,119583.0,118167.0,117083.0,120500.0,123417.0,127050.0,126633.0,126967.0,124917.0,126217.0,124217.0,122633.0,119000.0,119233.0,120450.0,122417.0,125850.0,128600.0,132283.0,132950.0,132650.0,129000.0,126300.0,122967.0,120967.0,122967.0,125867.0,128867.0,130900.0,136000.0,139500.0,137500.0,131167.0,127333.0,127079.0,125662.0,123979.0,123025.0,124092.0,127092.0,130500.0,135850.0,134867.0,133608.0,130275.0,132608.0,130667.0,128850.0,125483.0,124117.0,124233.0,127067.0,132767.0,139433.0,141633.0,139300.0,135333.0,132833.0,134333.0,130792.0,129542.0,126125.0,128667.0,130833.0,136717.0,141717.0,144550.0,142917.0,139167.0,137500.0,137042.0,136458.0,134375.0,133125.0,134125.0,138583.0,142625.0,147292.0,148633.0,146300.0,143267.0,137467.0,136300.0,133600.0,134100.0,135233.0,137967.0,144967.0,150000.0,156000.0,155000.0,152000.0,148333.0,146000.0,144333.0,141000.0,138500.0,138167.0,140400.0,146233.0,154567.0,161000.0,163333.0,160000.0,155667.0,152000.0,151333.0,151333.0,148333.0,150667.0,155000.0,161000.0,162667.0,166000.0,171583.0,174917.0,175250.0,173800.0,173133.0,168467.0,164333.0,161667.0,168333.0,178300.0,190400.0
394640,52,"Grand Rapids, MI",Msa,MI,129167.0,131500.0,133100.0,133583.0,134583.0,132967.0,130983.0,128317.0,125798.0,123798.0,122465.0,121667.0,121667.0,121667.0,121667.0,123333.0,122917.0,124583.0,124583.0,123298.0,119965.0,117298.0,117300.0,120300.0,120967.0,122017.0,123017.0,123683.0,122333.0,122567.0,123900.0,123317.0,120750.0,120100.0,122650.0,120983.0,119933.0,121450.0,123533.0,126233.0,124050.0,123633.0,119633.0,118333.0,119200.0,121533.0,118533.0,116467.0,115467.0,120467.0,126083.0,129083.0,130750.0,129667.0,129200.0,127367.0,127200.0,124385.0,123178.0,122345.0,126293.0,131667.0,135500.0,138167.0,139167.0,139650.0,137467.0,134100.0,132450.0,129967.0,129167.0,127500.0,130733.0,134900.0,139567.0,143667.0,144683.0,146350.0,145017.0,142333.0,137667.0,136500.0,136167.0,137833.0,141000.0,146333.0,151333.0,153333.0,155667.0,155333.0,153633.0,151300.0,149967.0,149167.0,148500.0,147833.0,151333.0,157000.0,163333.0,165667.0,166333.0,165000.0,165667.0,165500.0,164833.0,162133.0,161633.0,164633.0,171000.0,176833.0,180833.0,181500.0,181667.0,181000.0,179167.0,178167.0,176117.0,177950.0,176617.0,180333.0,183167.0,189783.0,193950.0,197117.0,198500.0,198500.0,197067.0,193400.0,190867.0,189633.0,190800.0,193833.0,200500.0,208000.0,213333.0,215000.0,215000.0,213333.0,212000.0,208667.0,208121.0,205621.0,208955.0,215333.0,221483.0,223150.0,223983.0,229983.0,233317.0,236650.0,235173.0,234473.0,231140.0,225967.0,227333.0,234000.0,248667.0,258000.0,266333.0
395167,53,"Tucson, AZ",Msa,AZ,211333.0,210000.0,207750.0,208586.0,206645.0,201062.0,198559.0,193980.0,195143.0,194343.0,194829.0,192081.0,189548.0,188915.0,187175.0,184592.0,180068.0,178126.0,174043.0,172406.0,170506.0,175506.0,173333.0,172023.0,167607.0,168440.0,167672.0,168755.0,168922.0,170333.0,167452.0,169768.0,171268.0,169150.0,162833.0,156967.0,156967.0,156633.0,155630.0,151963.0,150297.0,146833.0,145500.0,144150.0,143650.0,142652.0,142335.0,145567.0,148232.0,150490.0,151591.0,153258.0,154333.0,157259.0,156817.0,158817.0,159392.0,161167.0,161667.0,162133.0,163300.0,164133.0,166083.0,167917.0,169583.0,168667.0,167667.0,169333.0,168550.0,169550.0,167550.0,169667.0,169333.0,171333.0,174000.0,180000.0,181000.0,180667.0,179000.0,176000.0,174250.0,171833.0,173500.0,174713.0,174364.0,174697.0,173901.0,176667.0,179333.0,181000.0,181000.0,179983.0,181650.0,181233.0,180583.0,178417.0,179500.0,180833.0,185841.0,188507.0,191841.0,188333.0,186015.0,184848.0,185515.0,186167.0,188000.0,190667.0,194000.0,196000.0,200000.0,201667.0,200000.0,201167.0,202167.0,205833.0,205667.0,203333.0,201333.0,199833.0,204467.0,207800.0,208883.0,208917.0,210583.0,213043.0,213892.0,216559.0,216849.0,219317.0,216650.0,217483.0,217167.0,222167.0,226083.0,229750.0,228083.0,227667.0,227967.0,226633.0,228967.0,227000.0,231667.0,233000.0,236333.0,236333.0,236667.0,241667.0,246667.0,251667.0,255000.0,258300.0,258300.0,260467.0,263833.0,273500.0,279500.0,288833.0,295833.0
753924,54,"Urban Honolulu, HI",Msa,HI,418067.0,424400.0,432000.0,412267.0,430933.0,413767.0,417100.0,412100.0,436000.0,413033.0,391200.0,393533.0,416333.0,433167.0,418167.0,415667.0,409333.0,417667.0,420372.0,426705.0,423872.0,425917.0,422583.0,422750.0,422333.0,422333.0,426333.0,443500.0,457086.0,474919.0,462753.0,454167.0,443333.0,438333.0,438333.0,435000.0,435000.0,441667.0,423928.0,422262.0,410595.0,419367.0,422700.0,438967.0,443225.0,435558.0,430958.0,426067.0,438233.0,432400.0,444900.0,446850.0,444350.0,447150.0,447367.0,456367.0,452333.0,454000.0,450000.0,446667.0,452500.0,444167.0,459817.0,452317.0,477317.0,475000.0,475000.0,461667.0,463699.0,484366.0,489033.0,497000.0,481527.0,489860.0,495791.0,503170.0,500170.0,504238.0,494167.0,522500.0,517075.0,563208.0,534208.0,527050.0,495083.0,499083.0,498333.0,498333.0,513333.0,526667.0,536667.0,530000.0,531667.0,531667.0,547033.0,543700.0,550125.0,552758.0,565739.0,572314.0,565748.0,557767.0,561101.0,574333.0,584133.0,578966.0,565966.0,554167.0,548000.0,549667.0,569667.0,583657.0,586990.0,587323.0,600000.0,609821.0,608155.0,589788.0,574967.0,560633.0,550667.0,560667.0,566667.0,578833.0,577167.0,578833.0,580000.0,579333.0,570667.0,575648.0,568981.0,584065.0,577417.0,581417.0,585500.0,602167.0,608167.0,602667.0,587667.0,581667.0,583333.0,582333.0,589758.0,603758.0,618758.0,623417.0,615224.0,607890.0,611745.0,619272.0,619272.0,615000.0,620000.0,630000.0,639333.0,623500.0,616833.0,622500.0,639333.0
395169,55,"Tulsa, OK",Msa,OK,120917.0,124917.0,127833.0,131150.0,132317.0,130483.0,129500.0,126667.0,126667.0,125000.0,125833.0,126833.0,126500.0,127333.0,128000.0,130000.0,129667.0,128833.0,127500.0,126833.0,124792.0,124745.0,122412.0,123620.0,125333.0,127000.0,130333.0,133333.0,136583.0,136000.0,132333.0,132417.0,132403.0,131737.0,128403.0,125500.0,124000.0,122333.0,125833.0,129000.0,135333.0,134833.0,135167.0,132500.0,133500.0,129833.0,127833.0,124650.0,127317.0,132817.0,136000.0,138417.0,138083.0,137917.0,137833.0,136833.0,138750.0,139750.0,137250.0,137833.0,139500.0,142833.0,145000.0,146667.0,148333.0,148000.0,144633.0,142967.0,142783.0,141483.0,139817.0,138000.0,140000.0,143667.0,146000.0,150333.0,151667.0,148333.0,146667.0,146650.0,150317.0,147483.0,145833.0,143833.0,148083.0,149750.0,154317.0,154567.0,154533.0,152614.0,149947.0,149947.0,146633.0,144133.0,142167.0,143500.0,145333.0,149167.0,151833.0,157833.0,157667.0,158067.0,153400.0,153400.0,153000.0,154667.0,153000.0,152563.0,153313.0,158063.0,160833.0,164583.0,163833.0,163167.0,160667.0,160833.0,160500.0,160167.0,159333.0,160333.0,161500.0,164167.0,165833.0,166667.0,167083.0,166417.0,166417.0,166333.0,164667.0,163917.0,160633.0,162300.0,164716.0,171500.0,176500.0,179500.0,177333.0,174333.0,171333.0,171029.0,173862.0,176763.0,180234.0,181400.0,183333.0,185167.0,188167.0,193472.0,198472.0,202805.0,202667.0,201667.0,201000.0,199000.0,199000.0,200563.0,206230.0,210730.0,216500.0
394619,56,"Fresno, CA",Msa,CA,253333.0,248833.0,248833.0,240500.0,235000.0,226667.0,224083.0,219500.0,216417.0,204000.0,198250.0,193833.0,196500.0,195583.0,194967.0,194883.0,197133.0,198583.0,201000.0,201667.0,195000.0,186417.0,179083.0,182250.0,180000.0,182333.0,179167.0,180000.0,178333.0,179417.0,180417.0,177083.0,177333.0,168000.0,166333.0,159917.0,164917.0,163250.0,165000.0,166667.0,169500.0,169333.0,164333.0,161500.0,161667.0,163333.0,163167.0,160417.0,163750.0,167250.0,168333.0,168333.0,169000.0,172333.0,173333.0,171333.0,173000.0,169667.0,174333.0,174000.0,182583.0,184250.0,191250.0,196667.0,203167.0,204833.0,202500.0,207667.0,210667.0,211667.0,205583.0,209250.0,213250.0,217667.0,214333.0,215000.0,216667.0,220000.0,222417.0,220750.0,218417.0,220167.0,220167.0,222500.0,221667.0,226667.0,229333.0,232667.0,234167.0,233167.0,230917.0,233417.0,233583.0,233833.0,228167.0,230333.0,232333.0,235667.0,237667.0,240500.0,243083.0,245167.0,246333.0,248083.0,246667.0,243833.0,240167.0,241833.0,244000.0,249000.0,252583.0,259250.0,263583.0,266667.0,265250.0,266917.0,267583.0,265667.0,268000.0,266500.0,269833.0,268833.0,272000.0,275333.0,276000.0,273667.0,273667.0,273333.0,275000.0,273750.0,273750.0,278750.0,280333.0,282833.0,281167.0,284167.0,285000.0,288750.0,290417.0,293167.0,292750.0,292750.0,293333.0,293500.0,295167.0,296167.0,302333.0,309000.0,311333.0,311500.0,313167.0,314833.0,315000.0,313333.0,317000.0,322000.0,328667.0,337650.0,346317.0
395238,57,"Worcester, MA",Msa,MA,237667.0,237333.0,237667.0,238667.0,238333.0,232000.0,225833.0,220775.0,218330.0,214496.0,209055.0,209667.0,213000.0,220167.0,217250.0,217917.0,216917.0,217667.0,215333.0,211667.0,212000.0,210333.0,208667.0,211667.0,216667.0,223667.0,230950.0,229283.0,230617.0,225000.0,228333.0,226650.0,220483.0,205483.0,198833.0,198500.0,206833.0,208500.0,215000.0,220667.0,221977.0,211310.0,204277.0,199633.0,197684.0,194051.0,189051.0,192917.0,194567.0,202900.0,211650.0,219000.0,219000.0,208333.0,202667.0,198000.0,202000.0,199167.0,203800.0,203800.0,210550.0,213708.0,222375.0,227375.0,233717.0,228383.0,224467.0,215667.0,215083.0,214000.0,213333.0,217833.0,217917.0,224583.0,229000.0,234967.0,237300.0,230300.0,227000.0,222167.0,221833.0,216833.0,217667.0,219750.0,224750.0,225667.0,233217.0,238217.0,242300.0,238000.0,237417.0,232417.0,231083.0,224000.0,222000.0,219967.0,222967.0,226633.0,234667.0,244333.0,251000.0,249109.0,245776.0,240276.0,240833.0,235800.0,237933.0,237017.0,243683.0,250383.0,259933.0,264933.0,269433.0,262800.0,260167.0,255650.0,258317.0,255983.0,250150.0,247483.0,249600.0,257867.0,271200.0,279083.0,281467.0,276800.0,268467.0,265333.0,260000.0,261633.0,256600.0,255767.0,257467.0,267000.0,277000.0,283667.0,287500.0,285000.0,283333.0,280917.0,282550.0,280883.0,274967.0,275667.0,282333.0,297333.0,303333.0,313667.0,318667.0,325333.0,323333.0,323333.0,321650.0,323283.0,314950.0,316633.0,320000.0,338333.0,353333.0
394415,58,"Stamford, CT",Msa,CT,419000.0,434333.0,447667.0,481000.0,490000.0,472917.0,439043.0,407043.0,388293.0,368833.0,359167.0,358333.0,363333.0,370000.0,391667.0,413333.0,431667.0,423167.0,403167.0,386500.0,383333.0,399583.0,398750.0,401083.0,394833.0,407000.0,424000.0,452333.0,474333.0,465000.0,428333.0,409133.0,400800.0,401467.0,390667.0,387333.0,391667.0,409333.0,447333.0,459000.0,464667.0,441667.0,410833.0,367167.0,339000.0,338167.0,344833.0,347167.0,361333.0,386000.0,416833.0,439167.0,439833.0,422250.0,391583.0,379250.0,384167.0,373333.0,362333.0,347300.0,366633.0,393133.0,425833.0,448167.0,446833.0,430333.0,401167.0,381000.0,374167.0,383333.0,376667.0,365000.0,370667.0,394000.0,427333.0,440000.0,454167.0,435500.0,407167.0,385500.0,386667.0,385000.0,378167.0,365667.0,387333.0,413333.0,440000.0,446667.0,435000.0,419650.0,410317.0,395650.0,393500.0,381167.0,382500.0,377333.0,379000.0,387333.0,401667.0,411250.0,412917.0,407583.0,393000.0,386333.0,381667.0,395000.0,391667.0,388333.0,391667.0,410000.0,430667.0,429833.0,426500.0,420833.0,405000.0,396667.0,390083.0,398250.0,397417.0,386917.0,389083.0,394917.0,423410.0,438077.0,444743.0,419333.0,392667.0,379300.0,384967.0,391633.0,378333.0,368417.0,368417.0,389217.0,412467.0,427300.0,431500.0,418133.0,392300.0,380633.0,377333.0,396667.0,391667.0,390667.0,392467.0,413800.0,443467.0,462333.0,487667.0,492333.0,498333.0,481667.0,482000.0,473817.0,480067.0,473033.0,484550.0,503754.0,538787.0
394312,59,"Albuquerque, NM",Msa,NM,185500.0,189129.0,193296.0,197626.0,194330.0,188463.0,183300.0,178300.0,177667.0,175167.0,176833.0,177500.0,178215.0,178181.0,178148.0,179267.0,178800.0,177167.0,174167.0,171667.0,170000.0,169333.0,168317.0,168983.0,169983.0,173000.0,174000.0,177500.0,178667.0,180000.0,178833.0,176500.0,175167.0,171167.0,170000.0,164967.0,164967.0,162117.0,163817.0,166467.0,166983.0,166909.0,164259.0,162059.0,159867.0,159533.0,160633.0,161200.0,162367.0,165800.0,169167.0,169000.0,166667.0,166667.0,166000.0,165000.0,162917.0,159917.0,159883.0,162967.0,165633.0,168800.0,166467.0,170133.0,173333.0,176317.0,173058.0,168392.0,169135.0,170068.0,170814.0,167087.0,167673.0,171928.0,174753.0,179825.0,179825.0,178417.0,175083.0,173050.0,174633.0,171987.0,169353.0,168520.0,171167.0,175333.0,180833.0,181833.0,183583.0,180008.0,179938.0,178021.0,176430.0,174578.0,171245.0,172912.0,175967.0,182300.0,186467.0,187667.0,187000.0,185833.0,185833.0,183833.0,183000.0,182167.0,182667.0,183000.0,185500.0,189333.0,192167.0,193833.0,194500.0,194667.0,192967.0,193300.0,189967.0,187417.0,185750.0,188083.0,195500.0,198886.0,203220.0,203386.0,205000.0,201667.0,198333.0,196667.0,198333.0,199663.0,199663.0,200497.0,205229.0,212312.0,219812.0,223317.0,222900.0,219567.0,218667.0,218000.0,219633.0,218300.0,220300.0,223500.0,227833.0,228133.0,229967.0,235633.0,244400.0,247733.0,249550.0,248317.0,250733.0,249917.0,254083.0,257633.0,265794.0,270794.0,279828.0
394308,60,"Albany, NY",Msa,NY,170433.0,173683.0,174883.0,178867.0,182867.0,185250.0,181250.0,177167.0,175233.0,173567.0,168950.0,167300.0,167967.0,172917.0,175250.0,176250.0,176000.0,177000.0,175333.0,172583.0,169250.0,166583.0,168083.0,169583.0,172117.0,173033.0,175700.0,177500.0,179167.0,183333.0,185333.0,187000.0,179833.0,176167.0,171583.0,168750.0,167750.0,168667.0,172000.0,176750.0,177498.0,176082.0,174665.0,171917.0,173000.0,168333.0,167917.0,167250.0,168500.0,171250.0,174833.0,182550.0,185717.0,186467.0,181500.0,180417.0,179250.0,175050.0,173300.0,172383.0,175333.0,174083.0,176167.0,181833.0,187917.0,187083.0,182667.0,176750.0,172333.0,174309.0,176392.0,178309.0,176300.0,174550.0,176217.0,181250.0,186333.0,186333.0,180500.0,177500.0,179167.0,179583.0,176250.0,172917.0,173333.0,180000.0,181000.0,184333.0,182667.0,184167.0,182467.0,180800.0,178300.0,175620.0,171287.0,171237.0,172617.0,180283.0,184667.0,189000.0,189000.0,186333.0,185333.0,183333.0,184135.0,180952.0,177952.0,174817.0,176000.0,176332.0,181998.0,186998.0,193333.0,192000.0,188333.0,185167.0,184000.0,181000.0,179167.0,181667.0,190000.0,194750.0,198083.0,198083.0,201667.0,199833.0,196167.0,194500.0,189667.0,191000.0,187667.0,192667.0,190867.0,191050.0,195717.0,203433.0,207989.0,205655.0,200739.0,197667.0,197467.0,198800.0,199400.0,198933.0,201350.0,208217.0,211379.0,212654.0,213354.0,219525.0,223333.0,222000.0,221000.0,217833.0,215967.0,213383.0,215717.0,222417.0,231167.0
