RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
395224,82,"Wichita, KS",Msa,KS,6507.9341,6808.5983,6883.9277,6774.6691,6894.5923,6961.213,6942.8488,6609.9776,6332.6735,6056.2479,6292.766,6832.0956,7219.6925,7407.3658,7538.2123,7885.3378,7955.3177,7799.1604,7625.112,7242.6412,6857.5837,6707.4905,6623.78,7023.382,7028.0032,7322.3389,7156.5185,7758.2817,8139.5793,8611.1392,8109.8911,7790.6428,7209.704,7204.1661,6907.7984,7163.9161,7692.5362,8960.9545,10180.6289,11024.5016,10894.9278
395115,83,"Springfield, MA",Msa,MA,8597.3791,9348.6672,9305.3971,9808.8827,9716.6491,9598.4494,8919.9349,8764.1901,8333.6603,8346.4146,8094.3152,8182.9105,8191.2615,8434.0677,8737.8345,9363.7202,9569.6423,9640.3058,9371.448,9102.8829,8751.7737,8174.8412,8211.0132,8665.3437,9466.4415,9343.575,9026.9429,8840.5886,9955.0513,11058.8652,11245.594,11096.8979,10147.3591,9731.0133,9538.5046,10435.0918,12259.139,13162.6618,15749.1191,16475.8021,17165.1547
394440,84,"Fort Myers, FL",Msa,FL,10438.7317,10496.8045,10241.4602,9859.5295,9194.9758,8796.2208,8471.5455,8572.5208,8694.9816,9406.0688,9843.186,10724.6143,10990.3454,11063.7246,10345.1367,9632.0737,9179.2236,8611.1626,8151.8302,7905.3044,8142.0158,8611.2479,9269.7993,10609.7263,11369.0821,10882.5999,9607.5228,8885.3284,8712.8563,8701.7597,8933.6542,9192.0721,10147.4451,10368.4093,11868.7139,13062.4745,15633.6379,17152.9453,18669.9793,18837.3509,18688.1699
394399,85,"Boise City, ID",Msa,ID,8419.5062,8854.5739,9078.7112,9312.9083,8855.5698,8793.1904,8118.7324,8130.6951,7816.6619,7813.7099,7575.0533,7128.5428,7082.1842,7446.3838,8720.2153,9187.1991,9414.0414,9093.9023,8977.8337,8731.9243,8027.6499,7428.4089,7202.6974,7584.6924,8252.0725,8435.6214,8480.3909,8936.4588,9645.0513,10941.2458,13018.8162,14471.2001,16133.6059,14184.2535,12664.1743,14201.5707,18136.277,23520.313,25781.8755,26043.4996,23582.9304
395160,86,"Toledo, OH",Msa,OH,6220.4048,6614.2531,7071.2869,7495.6202,7876.6665,7904.2865,7684.1665,7090.1166,6592.6997,6728.8333,6853.9817,7439.8932,7270.2544,7671.5059,7837.3471,8366.6514,8406.0669,8279.9001,7941.5885,7495.7265,7204.8276,6664.4789,6494.7312,6626.3588,7046.7884,7338.45,7335.4118,8189.8996,8617.4692,9094.63,8571.09,8482.7302,8151.6374,7647.3687,7250.5827,7044.9752,"","","",11130.8931,10912.084
394816,87,"Madison, WI",Msa,WI,11134.6708,11273.2361,11543.7144,12041.8374,11758.7042,11213.8713,10877.4132,10430.9126,10098.5253,10746.7487,10613.7144,11298.8996,10597.7194,11055.0359,11171.3471,11207.7413,11520.1843,11264.1659,10997.9222,10686.8752,9728.5824,10014.4357,11106.87,12987.7445,14055.229,13421.8569,12870.9808,12269.951,12577.3964,12838.4637,12576.434,12963.5888,12647.521,12966.1668,12829.3166,13464.8757,15776.2215,17612.1959,18762.5785,17683.7841,17247.5028
394766,88,"Lakeland, FL",Msa,FL,6721.1942,6774.3476,6848.5445,6684.147,6644.8825,6892.9707,6674.7979,6657.066,6433.7592,6800.7575,7052.6684,7231.2739,7077.3169,7040.251,7033.8871,7015.6966,6953.5281,6896.8261,6964.6445,6766.7259,6522.2075,6273.327,6203.0433,6544.063,6825.8074,6849.9909,6536.9904,6458.5028,6661.3458,6832.1024,6582.6857,6612.2572,6768.4278,6999.7357,7625.8672,7483.2971,8420.6689,8536.6396,9971.4108,11322.5785,12171.8788
394931,89,"Ogden, UT",Msa,UT,8399.972,9162.9937,9485.6555,9752.586,9949.6541,9701.883,8981.9552,8188.6874,8012.1201,7526.7965,7624.0257,7463.3857,7640.9522,7791.053,8009.4451,8683.2143,8639.6112,8924.0737,8503.2952,8513.4048,8050.1999,7944.5496,7776.0771,8714.2957,9185.3198,9470.0959,8988.8341,9253.0458,10192.0523,11924.037,12584.0667,11857.2408,10727.8475,10502.2486,12009.605,13126.5404,14917.2031,17899.1061,23008.5914,23766.9861,23255.6605
394528,90,"Daytona Beach, FL",Msa,FL,8407.661,9021.5379,9260.5183,9110.8931,8973.2131,8583.4661,8577.8904,8161.9833,8152.929,7946.3584,8155.8075,8242.0318,8458.223,8465.1437,8650.0411,8700.1849,8444.8545,8187.5694,7966.3955,7999.4518,8010.4111,7855.4841,7910.3539,8354.0339,8616.0895,8455.9359,7797.3572,7648.5713,7656.9417,7798.0121,8134.2985,8470.8031,8568.5155,8162.1787,8721.3233,9227.4287,10866.046,12479.9439,13485.6291,13434.2419,12339.8866
394531,91,"Des Moines, IA",Msa,IA,5896.954,5879.3445,6030.9358,6301.0454,6563.7368,6472.6999,6723.7377,6662.9659,6568.8608,6172.9994,6031.542,5866.2807,5845.1105,5810.8592,5827.0318,5827.2995,5611.0085,6001.3278,6072.952,6271.3199,5970.7435,5489.1853,5436.2959,5540.0964,5705.9146,5859.7638,5599.3584,5773.2753,5672.646,6067.6034,6249.7802,6331.7303,6262.0295,6156.4666,6119.6902,6127.2756,6707.5221,7723.6632,8425.4231,8592.4462,8465.5602
394711,92,"Jackson, MS",Msa,MS,7861.2393,7749.4429,7883.6248,8304.83,8150.6882,8104.6158,7654.7909,7561.4744,7111.3926,7670.536,8008.666,8354.2766,8266.145,8209.8223,8799.8432,8672.1386,8472.0188,7996.2811,8225.2403,8292.9405,8090.8752,7591.3185,8256.7038,9164.9361,9524.0049,8676.877,8051.4536,7858.7608,8172.1458,8233.8521,8364.4587,8201.9984,8165.2544,8121.0248,8943.0007,10359.2065,12017.9646,13575.3345,13667.3434,13958.5449,13361.356
394352,94,"Augusta, GA",Msa,GA,8789.5992,8372.2478,8237.7405,8174.316,8207.8797,8356.2819,8097.6253,8108.7695,7607.4308,8090.2892,8285.6126,8736.4334,9014.1022,9021.311,9050.9428,8448.0265,8022.0219,7548.6768,7773.8467,8182.394,8240.5572,7557.755,7191.4136,9036.6693,9612.9862,10010.9054,8745.2128,9156.7114,9066.2606,9257.8131,9024.2445,8668.7845,7902.8545,8485.6519,9460.8423,9847.7035,9871.7469,11109.6471,14219.9765,15721.6853,15123.9326
394666,96,"Harrisburg, PA",Msa,PA,7857.5878,7769.0191,7771.3821,8009.6722,8294.7979,8069.6079,8124.0051,8079.3869,8207.5353,7690.6286,7514.0616,7449.3276,8476.7562,8905.2045,9286.0938,9105.759,8667.2497,8667.1992,8371.8622,8283.2845,7974.4471,7541.5889,8680.0844,10467.2184,12343.9256,13637.2157,11819.1757,10556.8194,8618.4352,9358.8499,9043.5611,9536.8187,9117.5024,9265.7121,8436.9936,8107.5039,8308.6338,10037.1792,10629.8433,11662.3744,10783.4542
395006,100,"Provo, UT",Msa,UT,9739.4328,10070.2044,10341.2585,10551.0439,10152.4173,9771.6322,8938.1606,8342.8795,7875.9256,7701.9236,7752.8254,7359.6775,7113.7086,6943.41,7710.9632,8029.4345,8373.2028,8365.7432,8419.4846,8201.8321,7406.8954,7214.2231,7449.898,8417.0161,8787.7487,8599.4021,8360.3464,9496.0853,10535.7537,11183.048,10986.8655,11671.9205,11863.3819,12903.8269,12435.6302,16969.5304,21333.2425,25027.2316,25469.6362,23650.9039,23091.7152
394602,159,"Fort Collins, CO",Msa,CO,10293.5658,11437.7488,12427.1213,13096.26,13164.252,12807.3279,11982.7707,11100.5128,10682.8468,10163.5241,9810.1856,9184.4498,9549.3315,10472.0323,11076.2365,11259.0838,10378.8909,9685.3728,9237.0541,9160.2639,9314.5595,8777.925,8628.228,8636.5598,9692.3933,9636.1239,9364.1798,9040.5517,9471.0546,10094.7213,9861.1675,9879.5759,9892.1154,10146.5696,9836.7058,11059.7753,13859.8314,19040.766,21216.0315,22779.6334,22709.8893
